date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:51:21	27/27	---M--	200	added ('OK')	text/plain	etag:%2257379f06-1b%22	https://www.toeic123.vn/robots.txt		(from )
11:51:21	78155/78155	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:21%20GMT	https://www.toeic123.vn/	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/index.html	(from )
11:51:22	513175/513175	---M--	200	added ('OK')	image/png	etag:%2259b427f0-7d497%22	https://www.studytienganh.vn/css/img/toeic123.png	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.studytienganh.vn/css/img/toeic123.png	(from https://www.toeic123.vn/)
11:51:22	28816/28816	---MCZ	200	added ('OK')	text/css	etag:W/%225a43a31c-7090%22	https://www.toeic123.vn/css/style.css?v=1554267081	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/css/style9968.css	(from https://www.toeic123.vn/)
11:51:22	10641/10641	---MCZ	200	added ('OK')	text/css	etag:W/%2259b3b532-2991%22	https://www.toeic123.vn/css/global.css?v=1554267081	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/css/global9968.css	(from https://www.toeic123.vn/)
11:51:23	3773/3773	---MCZ	200	added ('OK')	text/css	etag:W/%2259951aaa-ebd%22	https://www.toeic123.vn/css/meter.css?v=1554267081	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/css/meter9968.css	(from https://www.toeic123.vn/)
11:51:23	295/295	---M--	200	added ('OK')	text/css	etag:%2257361e68-127%22	https://www.toeic123.vn/js/jQueryUI/my.css	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/js/jQueryUI/my.css	(from https://www.toeic123.vn/)
11:51:23	26711/26711	---MCZ	200	added ('OK')	text/css	etag:W/%2257361d8e-6857%22	https://www.toeic123.vn/css/font-awesome.min.css?v=1.1	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/css/font-awesome.minf9e3.css	(from https://www.toeic123.vn/)
11:51:24	5691/5691	---MCZ	200	added ('OK')	text/css	etag:W/%2259956f16-163b%22	https://www.toeic123.vn/css/responsive.css?v=1.1	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/css/responsivef9e3.css	(from https://www.toeic123.vn/)
11:51:24	84345/84345	---MCZ	200	added ('OK')	application/javascript	etag:W/%2257361e68-14979%22	https://www.toeic123.vn/js/jQuery/jQuery-2.1.4.min.js	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/js/jQuery/jQuery-2.1.4.min.js	(from https://www.toeic123.vn/)
11:51:24	150235/150235	---M--	200	added ('OK')	image/x-icon	etag:%22573666ba-24adb%22	https://www.toeic123.vn/upload/2016/05/logo.ico?v=2	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/upload/2016/05/logo5e1f.ico	(from https://www.toeic123.vn/)
11:51:24	240427/240427	---MCZ	200	added ('OK')	application/javascript	etag:W/%2257361e68-3ab2b%22	https://www.toeic123.vn/js/jQueryUI/jquery-ui.min.js	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/js/jQueryUI/jquery-ui.min.js	(from https://www.toeic123.vn/)
11:51:24	1291/1291	---MCZ	200	added ('OK')	application/javascript	etag:W/%22592d32f0-50b%22	https://www.toeic123.vn/js/jQueryUI/jquery.ui.touch-punch.min.js	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/js/jQueryUI/jquery.ui.touch-punch.min.js	(from https://www.toeic123.vn/)
11:51:25	9976/9976	---MCZ	200	added ('OK')	application/javascript	etag:W/%2257361e69-26f8%22	https://www.toeic123.vn/js/pagination/jquery.twbsPagination.js	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/js/pagination/jquery.twbsPagination.js	(from https://www.toeic123.vn/)
11:51:25	1334/1334	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259b3b169-536%22	https://www.toeic123.vn/js/autokey.js	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/js/autokey.js	(from https://www.toeic123.vn/)
11:51:25	7146/7146	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259b3d929-1bea%22	https://www.toeic123.vn/js/main.js	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/js/main.js	(from https://www.toeic123.vn/)
11:51:26	3306/3306	---MCZ	200	added ('OK')	application/javascript	etag:W/%2257361e63-cea%22	https://www.toeic123.vn/js/login.js	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/js/login.js	(from https://www.toeic123.vn/)
11:51:26	1178/1178	---MCZ	200	added ('OK')	application/javascript	etag:W/%2257422b78-49a%22	https://www.toeic123.vn/js/comment.js	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/js/comment.js	(from https://www.toeic123.vn/)
11:51:26	42300/42300	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:26%20GMT	https://www.toeic123.vn/news/3/gioi-thieu-ve-chung-toi	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/news/3/gioi-thieu-ve-chung-toi.html	(from https://www.toeic123.vn/)
11:51:26	47895/47895	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:26%20GMT	https://www.toeic123.vn/news/4/gioi-thieu-de-thi-toeic-2016	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/news/4/gioi-thieu-de-thi-toeic-2016.html	(from https://www.toeic123.vn/)
11:51:27	53651/53651	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:27%20GMT	https://www.toeic123.vn/news/5/chinh-sach-bao-mat	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/news/5/chinh-sach-bao-mat.html	(from https://www.toeic123.vn/)
11:51:27	46842/46842	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:27%20GMT	https://www.toeic123.vn/news/36/gioi-thieu-tinh-nang-tren-website-toeic123vn	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/news/36/gioi-thieu-tinh-nang-tren-website-toeic123vn.html	(from https://www.toeic123.vn/)
11:51:28	41676/41676	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:27%20GMT	https://www.toeic123.vn/vip-upgrade?utm_source=Homepage&utm_medium=Menu	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/vip-upgradefcee.html	(from https://www.toeic123.vn/)
11:51:28	7298/7298	---M--	200	added ('OK')	image/png	etag:%2259556c23-1c82%22	https://www.toeic123.vn/img/logo1.png	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/img/logo1.png	(from https://www.toeic123.vn/)
11:51:28	59947/59947	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:28%20GMT	https://www.toeic123.vn/category/4	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/category/4.html	(from https://www.toeic123.vn/)
11:51:29	46103/46103	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:28%20GMT	https://www.toeic123.vn/category/1	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/category/1.html	(from https://www.toeic123.vn/)
11:51:29	51176/51176	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:28%20GMT	https://www.toeic123.vn/category/2	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/category/2.html	(from https://www.toeic123.vn/)
11:51:29	51229/51229	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:29%20GMT	https://www.toeic123.vn/category/3	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/category/3.html	(from https://www.toeic123.vn/)
11:51:29	158315/158315	---M--	200	added ('OK')	image/png	etag:%2257833440-26a6b%22	https://www.toeic123.vn/img/left-sidebar.png	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/img/left-sidebar.png	(from https://www.toeic123.vn/)
11:51:30	69441/69441	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:29%20GMT	https://www.toeic123.vn/category/34	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/category/34.html	(from https://www.toeic123.vn/)
11:51:30	46789/46789	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:30%20GMT	https://www.toeic123.vn/exam/48800	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/48800.html	(from https://www.toeic123.vn/)
11:51:30	232764/232764	---M--	200	added ('OK')	image/png	etag:%2257aa4487-38d3c%22	https://www.toeic123.vn/upload/2016/08/11522.png	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/upload/2016/08/11522.png	(from https://www.toeic123.vn/)
11:51:31	46789/46789	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:30%20GMT	https://www.toeic123.vn/exam/48797	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/48797.html	(from https://www.toeic123.vn/)
11:51:31	46789/46789	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:31%20GMT	https://www.toeic123.vn/exam/48794	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/48794.html	(from https://www.toeic123.vn/)
11:51:32	46789/46789	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:31%20GMT	https://www.toeic123.vn/exam/48791	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/48791.html	(from https://www.toeic123.vn/)
11:51:32	69922/69922	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:31%20GMT	https://www.toeic123.vn/category/33	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/category/33.html	(from https://www.toeic123.vn/)
11:51:32	49190/49190	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:32%20GMT	https://www.toeic123.vn/exam/48799	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/48799.html	(from https://www.toeic123.vn/)
11:51:32	53632/53632	---M--	200	added ('OK')	image/png	etag:%2257aa4654-d180%22	https://www.toeic123.vn/upload/2016/08/11524.png	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/upload/2016/08/11524.png	(from https://www.toeic123.vn/)
11:51:32	49190/49190	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:32%20GMT	https://www.toeic123.vn/exam/48796	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/48796.html	(from https://www.toeic123.vn/)
11:51:33	49190/49190	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:32%20GMT	https://www.toeic123.vn/exam/48793	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/48793.html	(from https://www.toeic123.vn/)
11:51:33	49190/49190	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:33%20GMT	https://www.toeic123.vn/exam/48790	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/48790.html	(from https://www.toeic123.vn/)
11:51:33	63430/63430	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:33%20GMT	https://www.toeic123.vn/category/35	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/category/35.html	(from https://www.toeic123.vn/)
11:51:34	49216/49216	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:33%20GMT	https://www.toeic123.vn/exam/48798	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/48798.html	(from https://www.toeic123.vn/)
11:51:34	6166/6166	---M--	200	added ('OK')	image/jpeg	etag:%2257dc0bd4-1816%22	https://www.toeic123.vn/upload/2016/09/13579.jpg	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/upload/2016/09/13579.jpg	(from https://www.toeic123.vn/)
11:51:34	49216/49216	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:34%20GMT	https://www.toeic123.vn/exam/48795	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/48795.html	(from https://www.toeic123.vn/)
11:51:35	49216/49216	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:34%20GMT	https://www.toeic123.vn/exam/48792	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/48792.html	(from https://www.toeic123.vn/)
11:51:35	49216/49216	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:34%20GMT	https://www.toeic123.vn/exam/48789	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/48789.html	(from https://www.toeic123.vn/)
11:51:35	59918/59918	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:35%20GMT	https://www.toeic123.vn/category/5	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/category/5.html	(from https://www.toeic123.vn/)
11:51:35	54558/54558	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:35%20GMT	https://www.toeic123.vn/exam/56	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/56.html	(from https://www.toeic123.vn/)
11:51:36	7488/7488	---M--	200	added ('OK')	image/jpeg	etag:%225736668f-1d40%22	https://www.toeic123.vn/upload/2016/05/9106.jpg	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/upload/2016/05/9106.jpg	(from https://www.toeic123.vn/)
11:51:36	44336/44336	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:36%20GMT	https://www.toeic123.vn/exam/59	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/59.html	(from https://www.toeic123.vn/)
11:51:36	12006/12006	---M--	200	added ('OK')	image/jpeg	etag:%225736668f-2ee6%22	https://www.toeic123.vn/upload/2016/05/9108.jpg	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/upload/2016/05/9108.jpg	(from https://www.toeic123.vn/)
11:51:37	44337/44337	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:36%20GMT	https://www.toeic123.vn/exam/60	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/60.html	(from https://www.toeic123.vn/)
11:51:37	30463/30463	---M--	200	added ('OK')	image/jpeg	etag:%225736668f-76ff%22	https://www.toeic123.vn/upload/2016/05/9109.jpg	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/upload/2016/05/9109.jpg	(from https://www.toeic123.vn/)
11:51:37	44358/44358	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:37%20GMT	https://www.toeic123.vn/exam/61	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/61.html	(from https://www.toeic123.vn/)
11:51:37	80327/80327	---M--	200	added ('OK')	image/jpeg	etag:%225736668f-139c7%22	https://www.toeic123.vn/upload/2016/05/9110.jpg	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/upload/2016/05/9110.jpg	(from https://www.toeic123.vn/)
11:51:38	45231/45231	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:37%20GMT	https://www.toeic123.vn/category/6	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/category/6.html	(from https://www.toeic123.vn/)
11:51:38	44756/44756	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:38%20GMT	https://www.toeic123.vn/exam/108	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/108.html	(from https://www.toeic123.vn/)
11:51:38	106824/106824	---M--	200	added ('OK')	image/jpeg	etag:%2257366128-1a148%22	https://www.toeic123.vn/upload/2016/04/3001.jpg	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/upload/2016/04/3001.jpg	(from https://www.toeic123.vn/)
11:51:39	44118/44118	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:38%20GMT	https://www.toeic123.vn/exam/109	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/109.html	(from https://www.toeic123.vn/)
11:51:39	44118/44118	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:39%20GMT	https://www.toeic123.vn/exam/110	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/110.html	(from https://www.toeic123.vn/)
11:51:39	44118/44118	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:39%20GMT	https://www.toeic123.vn/exam/111	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/111.html	(from https://www.toeic123.vn/)
11:51:40	55441/55441	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:39%20GMT	https://www.toeic123.vn/category/28	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/category/28.html	(from https://www.toeic123.vn/)
11:51:40	44738/44738	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:40%20GMT	https://www.toeic123.vn/exam/447	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/447.html	(from https://www.toeic123.vn/)
11:51:40	131997/131997	---M--	200	added ('OK')	image/png	etag:%225798ba52-2039d%22	https://www.toeic123.vn/upload/2016/07/9531.png	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/upload/2016/07/9531.png	(from https://www.toeic123.vn/)
11:51:40	44748/44748	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:40%20GMT	https://www.toeic123.vn/exam/448	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/448.html	(from https://www.toeic123.vn/)
11:51:41	18455/18455	---M--	200	added ('OK')	image/jpeg	etag:%22579ef0de-4817%22	https://www.toeic123.vn/upload/2016/08/10112.jpg	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/upload/2016/08/10112.jpg	(from https://www.toeic123.vn/)
11:51:41	44715/44715	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:41%20GMT	https://www.toeic123.vn/exam/450	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/450.html	(from https://www.toeic123.vn/)
11:51:42	72958/72958	---M--	200	added ('OK')	image/png	etag:%22579ef198-11cfe%22	https://www.toeic123.vn/upload/2016/08/10113.png	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/upload/2016/08/10113.png	(from https://www.toeic123.vn/)
11:51:42	44740/44740	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:41%20GMT	https://www.toeic123.vn/exam/477	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/477.html	(from https://www.toeic123.vn/)
11:51:42	104217/104217	---M--	200	added ('OK')	image/png	etag:%22579ef202-19719%22	https://www.toeic123.vn/upload/2016/08/10114.png	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/upload/2016/08/10114.png	(from https://www.toeic123.vn/)
11:51:42	64060/64060	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:42%20GMT	https://www.toeic123.vn/category/26	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/category/26.html	(from https://www.toeic123.vn/)
11:51:43	44853/44853	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:42%20GMT	https://www.toeic123.vn/exam/442	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/442.html	(from https://www.toeic123.vn/)
11:51:43	16463/16463	---M--	200	added ('OK')	image/jpeg	etag:%2257852b94-404f%22	https://www.toeic123.vn/upload/2016/07/9306.jpg	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/upload/2016/07/9306.jpg	(from https://www.toeic123.vn/)
11:51:43	45222/45222	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:43%20GMT	https://www.toeic123.vn/exam/443	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/443.html	(from https://www.toeic123.vn/)
11:51:43	17521/17521	---M--	200	added ('OK')	image/jpeg	etag:%2257852d52-4471%22	https://www.toeic123.vn/upload/2016/07/9312.jpg	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/upload/2016/07/9312.jpg	(from https://www.toeic123.vn/)
11:51:44	44548/44548	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:43%20GMT	https://www.toeic123.vn/exam/444	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/444.html	(from https://www.toeic123.vn/)
11:51:44	17023/17023	---M--	200	added ('OK')	image/jpeg	etag:%2257852e65-427f%22	https://www.toeic123.vn/upload/2016/07/9316.jpg	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/upload/2016/07/9316.jpg	(from https://www.toeic123.vn/)
11:51:44	44547/44547	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:44%20GMT	https://www.toeic123.vn/exam/445	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/445.html	(from https://www.toeic123.vn/)
11:51:44	17870/17870	---M--	200	added ('OK')	image/jpeg	etag:%2257853043-45ce%22	https://www.toeic123.vn/upload/2016/07/9319.jpg	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/upload/2016/07/9319.jpg	(from https://www.toeic123.vn/)
11:51:45	47149/47149	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:44%20GMT	https://www.toeic123.vn/category/21	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/category/21.html	(from https://www.toeic123.vn/)
11:51:46	47828/47828	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:45%20GMT	https://www.toeic123.vn/exam/441	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/441.html	(from https://www.toeic123.vn/)
11:51:46	11701/11701	---M--	200	added ('OK')	image/jpeg	etag:%225736669d-2db5%22	https://www.toeic123.vn/upload/2016/05/9156.jpg	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/upload/2016/05/9156.jpg	(from https://www.toeic123.vn/)
11:51:46	60522/60522	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:46%20GMT	https://www.toeic123.vn/exam/440	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/440.html	(from https://www.toeic123.vn/)
11:51:46	6964/6964	---M--	200	added ('OK')	image/png	etag:%2257366128-1b34%22	https://www.toeic123.vn/upload/2016/04/3010.png	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/upload/2016/04/3010.png	(from https://www.toeic123.vn/)
11:51:47	50905/50905	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:46%20GMT	https://www.toeic123.vn/exam/439	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/439.html	(from https://www.toeic123.vn/)
11:51:47	17498/17498	---M--	200	added ('OK')	image/png	etag:%2257366128-445a%22	https://www.toeic123.vn/upload/2016/04/3011.png	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/upload/2016/04/3011.png	(from https://www.toeic123.vn/)
11:51:47	56913/56913	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:47%20GMT	https://www.toeic123.vn/exam/438	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/438.html	(from https://www.toeic123.vn/)
11:51:48	197691/197691	---M--	200	added ('OK')	image/jpeg	etag:%2257366128-3043b%22	https://www.toeic123.vn/upload/2016/04/3012.jpg	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/upload/2016/04/3012.jpg	(from https://www.toeic123.vn/)
11:51:48	43777/43777	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:47%20GMT	https://www.toeic123.vn/category/22	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/category/22.html	(from https://www.toeic123.vn/)
11:51:48	44874/44874	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:48%20GMT	https://www.toeic123.vn/exam/130	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/130.html	(from https://www.toeic123.vn/)
11:51:48	39234/39234	---M--	200	added ('OK')	image/jpeg	etag:%2257366690-9942%22	https://www.toeic123.vn/upload/2016/05/9153.jpg	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/upload/2016/05/9153.jpg	(from https://www.toeic123.vn/)
11:51:49	44098/44098	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:48%20GMT	https://www.toeic123.vn/exam/131	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/131.html	(from https://www.toeic123.vn/)
11:51:49	44098/44098	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:49%20GMT	https://www.toeic123.vn/exam/132	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/132.html	(from https://www.toeic123.vn/)
11:51:49	54618/54618	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:49%20GMT	https://www.toeic123.vn/category/31	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/category/31.html	(from https://www.toeic123.vn/)
11:51:49	44252/44252	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:49%20GMT	https://www.toeic123.vn/exam/467	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/467.html	(from https://www.toeic123.vn/)
11:51:50	11306/11306	---M--	200	added ('OK')	image/png	etag:%2257a46586-2c2a%22	https://www.toeic123.vn/upload/2016/08/11093.png	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/upload/2016/08/11093.png	(from https://www.toeic123.vn/)
11:51:50	44529/44529	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Apr%202019%2004:51:50%20GMT	https://www.toeic123.vn/exam/468	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/exam/468.html	(from https://www.toeic123.vn/)
11:51:50	43823/43823	---M--	200	added ('OK')	image/png	etag:%22579ef9d0-ab2f%22	https://www.toeic123.vn/upload/2016/08/10128.png	C:/Users/TrinhThanhCong/Desktop/toeic123font/www.toeic123.vn/upload/2016/08/10128.png	(from https://www.toeic123.vn/)
